	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
51	2020-01-12 03:00:00	1578794400	2.4	51	2020-01-10 00:00:00	2020-01-12 03:00:00	1578794400	4.0
52	2020-01-12 04:00:00	1578798000	2.4	52	2020-01-10 00:00:00	2020-01-12 04:00:00	1578798000	3.6
53	2020-01-12 05:00:00	1578801600	2.3	53	2020-01-10 00:00:00	2020-01-12 05:00:00	1578801600	3.3
54	2020-01-12 06:00:00	1578805200	2.3	54	2020-01-10 00:00:00	2020-01-12 06:00:00	1578805200	3.1
55	2020-01-12 07:00:00	1578808800	2.4	55	2020-01-10 00:00:00	2020-01-12 07:00:00	1578808800	2.6
56	2020-01-12 08:00:00	1578812400	2.8	56	2020-01-10 00:00:00	2020-01-12 08:00:00	1578812400	2.6
57	2020-01-12 09:00:00	1578816000	3.8	57	2020-01-10 00:00:00	2020-01-12 09:00:00	1578816000	3.5
58	2020-01-12 10:00:00	1578819600	4.6	58	2020-01-10 00:00:00	2020-01-12 10:00:00	1578819600	3.8
59	2020-01-12 11:00:00	1578823200	5.2	59	2020-01-10 00:00:00	2020-01-12 11:00:00	1578823200	4.7
60	2020-01-12 12:00:00	1578826800	5.8	60	2020-01-10 00:00:00	2020-01-12 12:00:00	1578826800	5.0
61	2020-01-12 13:00:00	1578830400	5.9	61	2020-01-10 00:00:00	2020-01-12 13:00:00	1578830400	5.1
62	2020-01-12 14:00:00	1578834000	5.6	62	2020-01-10 00:00:00	2020-01-12 14:00:00	1578834000	4.5
63	2020-01-12 15:00:00	1578837600	5.3	63	2020-01-10 00:00:00	2020-01-12 15:00:00	1578837600	3.6
64	2020-01-12 16:00:00	1578841200	4.7	64	2020-01-10 00:00:00	2020-01-12 16:00:00	1578841200	2.9
65	2020-01-12 17:00:00	1578844800	4.2	65	2020-01-10 00:00:00	2020-01-12 17:00:00	1578844800	2.5
66	2020-01-12 18:00:00	1578848400	4.2	66	2020-01-10 00:00:00	2020-01-12 18:00:00	1578848400	2.0
67	2020-01-12 19:00:00	1578852000	4.3	67	2020-01-10 00:00:00	2020-01-12 19:00:00	1578852000	3.0
68	2020-01-12 20:00:00	1578855600	4.3	68	2020-01-10 00:00:00	2020-01-12 20:00:00	1578855600	3.0
69	2020-01-12 21:00:00	1578859200	4.2	69	2020-01-10 00:00:00	2020-01-12 21:00:00	1578859200	2.8
70	2020-01-12 22:00:00	1578862800	3.8	70	2020-01-10 00:00:00	2020-01-12 22:00:00	1578862800	2.7
71	2020-01-12 23:00:00	1578866400	3.9	71	2020-01-10 00:00:00	2020-01-12 23:00:00	1578866400	2.8
72	2020-01-13 00:00:00	1578870000	3.8	72	2020-01-10 00:00:00	2020-01-13 00:00:00	1578870000	3.9
73	2020-01-13 01:00:00	1578873600	3.7	73	2020-01-10 00:00:00	2020-01-13 01:00:00	1578873600	3.4
74	2020-01-13 02:00:00	1578877200	4.0	74	2020-01-10 00:00:00	2020-01-13 02:00:00	1578877200	3.3
75	2020-01-13 03:00:00	1578880800	3.9	75	2020-01-10 00:00:00	2020-01-13 03:00:00	1578880800	3.7
76	2020-01-13 04:00:00	1578884400	4.1	76	2020-01-10 00:00:00	2020-01-13 04:00:00	1578884400	4.0
77	2020-01-13 05:00:00	1578888000	4.2	77	2020-01-10 00:00:00	2020-01-13 05:00:00	1578888000	4.3
78	2020-01-13 06:00:00	1578891600	4.2	78	2020-01-10 00:00:00	2020-01-13 06:00:00	1578891600	4.4
79	2020-01-13 07:00:00	1578895200	4.2	79	2020-01-10 00:00:00	2020-01-13 07:00:00	1578895200	4.6
80	2020-01-13 08:00:00	1578898800	4.4	80	2020-01-10 00:00:00	2020-01-13 08:00:00	1578898800	4.7
81	2020-01-13 09:00:00	1578902400	4.9	81	2020-01-10 00:00:00	2020-01-13 09:00:00	1578902400	4.7
82	2020-01-13 10:00:00	1578906000	5.4	82	2020-01-10 00:00:00	2020-01-13 10:00:00	1578906000	5.3
83	2020-01-13 11:00:00	1578909600	5.5	83	2020-01-10 00:00:00	2020-01-13 11:00:00	1578909600	5.7
84	2020-01-13 12:00:00	1578913200	5.7	84	2020-01-10 00:00:00	2020-01-13 12:00:00	1578913200	5.9
85	2020-01-13 13:00:00	1578916800	5.8	85	2020-01-10 00:00:00	2020-01-13 13:00:00	1578916800	5.9
86	2020-01-13 14:00:00	1578920400	5.7	86	2020-01-10 00:00:00	2020-01-13 14:00:00	1578920400	5.7
87	2020-01-13 15:00:00	1578924000	5.4	87	2020-01-10 00:00:00	2020-01-13 15:00:00	1578924000	5.7
88	2020-01-13 16:00:00	1578927600	4.8	88	2020-01-10 00:00:00	2020-01-13 16:00:00	1578927600	5.4
89	2020-01-13 17:00:00	1578931200	4.5	89	2020-01-10 00:00:00	2020-01-13 17:00:00	1578931200	5.4
90	2020-01-13 18:00:00	1578934800	4.3	90	2020-01-10 00:00:00	2020-01-13 18:00:00	1578934800	5.3
91	2020-01-13 19:00:00	1578938400	4.2	91	2020-01-10 00:00:00	2020-01-13 19:00:00	1578938400	5.1
92	2020-01-13 20:00:00	1578942000	3.9	92	2020-01-10 00:00:00	2020-01-13 20:00:00	1578942000	4.8
93	2020-01-13 21:00:00	1578945600	3.9	93	2020-01-10 00:00:00	2020-01-13 21:00:00	1578945600	4.0
94	2020-01-13 22:00:00	1578949200	3.8	94	2020-01-10 00:00:00	2020-01-13 22:00:00	1578949200	4.0
95	2020-01-13 23:00:00	1578952800	3.7	95	2020-01-10 00:00:00	2020-01-13 23:00:00	1578952800	3.6
96	2020-01-14 00:00:00	1578956400	3.1	96	2020-01-10 00:00:00	2020-01-14 00:00:00	1578956400	3.5
97	2020-01-14 01:00:00	1578960000	2.9	97	2020-01-10 00:00:00	2020-01-14 01:00:00	1578960000	2.9
98	2020-01-14 02:00:00	1578963600	2.9	98	2020-01-10 00:00:00	2020-01-14 02:00:00	1578963600	2.8
99	2020-01-14 03:00:00	1578967200	2.7	99	2020-01-10 00:00:00	2020-01-14 03:00:00	1578967200	2.9
100	2020-01-14 04:00:00	1578970800	2.6	100	2020-01-10 00:00:00	2020-01-14 04:00:00	1578970800	2.6
101	2020-01-14 05:00:00	1578974400	2.5	101	2020-01-10 00:00:00	2020-01-14 05:00:00	1578974400	2.4
102	2020-01-14 06:00:00	1578978000	2.7	102	2020-01-10 00:00:00	2020-01-14 06:00:00	1578978000	2.0
103	2020-01-14 07:00:00	1578981600	2.5	103	2020-01-10 00:00:00	2020-01-14 07:00:00	1578981600	1.0
104	2020-01-14 08:00:00	1578985200	3.0	104	2020-01-10 00:00:00	2020-01-14 08:00:00	1578985200	1.7
105	2020-01-14 09:00:00	1578988800	3.3	105	2020-01-10 00:00:00	2020-01-14 09:00:00	1578988800	3.3
106	2020-01-14 10:00:00	1578992400	3.8	106	2020-01-10 00:00:00	2020-01-14 10:00:00	1578992400	4.6
107	2020-01-14 11:00:00	1578996000	4.4	107	2020-01-10 00:00:00	2020-01-14 11:00:00	1578996000	5.5
