	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
50	2020-01-12 02:00:00	1578790800	-3.7	50	2020-01-10 00:00:00	2020-01-12 02:00:00	1578790800	-3.4
51	2020-01-12 03:00:00	1578794400	-4.1	51	2020-01-10 00:00:00	2020-01-12 03:00:00	1578794400	-5.5
52	2020-01-12 04:00:00	1578798000	-3.8	52	2020-01-10 00:00:00	2020-01-12 04:00:00	1578798000	-3.3
53	2020-01-12 05:00:00	1578801600	-3.5	53	2020-01-10 00:00:00	2020-01-12 05:00:00	1578801600	-3.1
54	2020-01-12 06:00:00	1578805200	-3.3	54	2020-01-10 00:00:00	2020-01-12 06:00:00	1578805200	-3.8
55	2020-01-12 07:00:00	1578808800	-2.5	55	2020-01-10 00:00:00	2020-01-12 07:00:00	1578808800	-2.9
56	2020-01-12 08:00:00	1578812400	-1.8	56	2020-01-10 00:00:00	2020-01-12 08:00:00	1578812400	-1.7
57	2020-01-12 09:00:00	1578816000	-1.0	57	2020-01-10 00:00:00	2020-01-12 09:00:00	1578816000	-1.3
58	2020-01-12 10:00:00	1578819600	-0.7	58	2020-01-10 00:00:00	2020-01-12 10:00:00	1578819600	0.1
59	2020-01-12 11:00:00	1578823200	-0.5	59	2020-01-10 00:00:00	2020-01-12 11:00:00	1578823200	0.4
60	2020-01-12 12:00:00	1578826800	-0.2	60	2020-01-10 00:00:00	2020-01-12 12:00:00	1578826800	0.2
61	2020-01-12 13:00:00	1578830400	-0.1	61	2020-01-10 00:00:00	2020-01-12 13:00:00	1578830400	0.0
62	2020-01-12 14:00:00	1578834000	-0.1	62	2020-01-10 00:00:00	2020-01-12 14:00:00	1578834000	0.1
63	2020-01-12 15:00:00	1578837600	-0.1	63	2020-01-10 00:00:00	2020-01-12 15:00:00	1578837600	-1.2
64	2020-01-12 16:00:00	1578841200	0.2	64	2020-01-10 00:00:00	2020-01-12 16:00:00	1578841200	0.6
65	2020-01-12 17:00:00	1578844800	0.4	65	2020-01-10 00:00:00	2020-01-12 17:00:00	1578844800	0.9
66	2020-01-12 18:00:00	1578848400	0.7	66	2020-01-10 00:00:00	2020-01-12 18:00:00	1578848400	-0.6
67	2020-01-12 19:00:00	1578852000	0.7	67	2020-01-10 00:00:00	2020-01-12 19:00:00	1578852000	0.1
68	2020-01-12 20:00:00	1578855600	0.8	68	2020-01-10 00:00:00	2020-01-12 20:00:00	1578855600	0.4
69	2020-01-12 21:00:00	1578859200	0.8	69	2020-01-10 00:00:00	2020-01-12 21:00:00	1578859200	0.1
70	2020-01-12 22:00:00	1578862800	1.1	70	2020-01-10 00:00:00	2020-01-12 22:00:00	1578862800	1.1
71	2020-01-12 23:00:00	1578866400	1.4	71	2020-01-10 00:00:00	2020-01-12 23:00:00	1578866400	1.2
72	2020-01-13 00:00:00	1578870000	1.6	72	2020-01-10 00:00:00	2020-01-13 00:00:00	1578870000	0.8
73	2020-01-13 01:00:00	1578873600	1.6	73	2020-01-10 00:00:00	2020-01-13 01:00:00	1578873600	1.1
74	2020-01-13 02:00:00	1578877200	1.6	74	2020-01-10 00:00:00	2020-01-13 02:00:00	1578877200	1.3
75	2020-01-13 03:00:00	1578880800	1.5	75	2020-01-10 00:00:00	2020-01-13 03:00:00	1578880800	0.9
76	2020-01-13 04:00:00	1578884400	1.7	76	2020-01-10 00:00:00	2020-01-13 04:00:00	1578884400	1.5
77	2020-01-13 05:00:00	1578888000	1.8	77	2020-01-10 00:00:00	2020-01-13 05:00:00	1578888000	1.7
78	2020-01-13 06:00:00	1578891600	1.9	78	2020-01-10 00:00:00	2020-01-13 06:00:00	1578891600	1.2
79	2020-01-13 07:00:00	1578895200	2.0	79	2020-01-10 00:00:00	2020-01-13 07:00:00	1578895200	1.7
80	2020-01-13 08:00:00	1578898800	2.1	80	2020-01-10 00:00:00	2020-01-13 08:00:00	1578898800	2.0
81	2020-01-13 09:00:00	1578902400	2.2	81	2020-01-10 00:00:00	2020-01-13 09:00:00	1578902400	2.2
82	2020-01-13 10:00:00	1578906000	2.4	82	2020-01-10 00:00:00	2020-01-13 10:00:00	1578906000	2.3
83	2020-01-13 11:00:00	1578909600	2.6	83	2020-01-10 00:00:00	2020-01-13 11:00:00	1578909600	2.3
84	2020-01-13 12:00:00	1578913200	2.8	84	2020-01-10 00:00:00	2020-01-13 12:00:00	1578913200	2.2
85	2020-01-13 13:00:00	1578916800	2.7	85	2020-01-10 00:00:00	2020-01-13 13:00:00	1578916800	2.3
86	2020-01-13 14:00:00	1578920400	2.5	86	2020-01-10 00:00:00	2020-01-13 14:00:00	1578920400	2.1
87	2020-01-13 15:00:00	1578924000	2.3	87	2020-01-10 00:00:00	2020-01-13 15:00:00	1578924000	2.0
88	2020-01-13 16:00:00	1578927600	2.3	88	2020-01-10 00:00:00	2020-01-13 16:00:00	1578927600	1.4
89	2020-01-13 17:00:00	1578931200	2.3	89	2020-01-10 00:00:00	2020-01-13 17:00:00	1578931200	1.2
90	2020-01-13 18:00:00	1578934800	2.3	90	2020-01-10 00:00:00	2020-01-13 18:00:00	1578934800	1.5
91	2020-01-13 19:00:00	1578938400	2.2	91	2020-01-10 00:00:00	2020-01-13 19:00:00	1578938400	1.5
92	2020-01-13 20:00:00	1578942000	2.1	92	2020-01-10 00:00:00	2020-01-13 20:00:00	1578942000	1.3
93	2020-01-13 21:00:00	1578945600	2.0	93	2020-01-10 00:00:00	2020-01-13 21:00:00	1578945600	0.5
94	2020-01-13 22:00:00	1578949200	2.0	94	2020-01-10 00:00:00	2020-01-13 22:00:00	1578949200	0.9
95	2020-01-13 23:00:00	1578952800	1.9	95	2020-01-10 00:00:00	2020-01-13 23:00:00	1578952800	0.8
96	2020-01-14 00:00:00	1578956400	1.9	96	2020-01-10 00:00:00	2020-01-14 00:00:00	1578956400	-0.5
97	2020-01-14 01:00:00	1578960000	1.8	97	2020-01-10 00:00:00	2020-01-14 01:00:00	1578960000	0.1
98	2020-01-14 02:00:00	1578963600	1.8	98	2020-01-10 00:00:00	2020-01-14 02:00:00	1578963600	0.1
99	2020-01-14 03:00:00	1578967200	1.8	99	2020-01-10 00:00:00	2020-01-14 03:00:00	1578967200	0.1
100	2020-01-14 04:00:00	1578970800	1.9	100	2020-01-10 00:00:00	2020-01-14 04:00:00	1578970800	-0.5
101	2020-01-14 05:00:00	1578974400	2.0	101	2020-01-10 00:00:00	2020-01-14 05:00:00	1578974400	-0.4
102	2020-01-14 06:00:00	1578978000	2.0	102	2020-01-10 00:00:00	2020-01-14 06:00:00	1578978000	0.4
103	2020-01-14 07:00:00	1578981600	2.2	103	2020-01-10 00:00:00	2020-01-14 07:00:00	1578981600	0.4
104	2020-01-14 08:00:00	1578985200	2.3	104	2020-01-10 00:00:00	2020-01-14 08:00:00	1578985200	0.6
105	2020-01-14 09:00:00	1578988800	2.4	105	2020-01-10 00:00:00	2020-01-14 09:00:00	1578988800	1.2
106	2020-01-14 10:00:00	1578992400	2.4	106	2020-01-10 00:00:00	2020-01-14 10:00:00	1578992400	0.9
107	2020-01-14 11:00:00	1578996000	2.4	107	2020-01-10 00:00:00	2020-01-14 11:00:00	1578996000	1.0
108	2020-01-14 12:00:00	1578999600	2.5	108	2020-01-10 00:00:00	2020-01-14 12:00:00	1578999600	1.4
109	2020-01-14 13:00:00	1579003200	2.2	109	2020-01-10 00:00:00	2020-01-14 13:00:00	1579003200	1.2
110	2020-01-14 14:00:00	1579006800	2.0	110	2020-01-10 00:00:00	2020-01-14 14:00:00	1579006800	1.0
111	2020-01-14 15:00:00	1579010400	1.8	111	2020-01-10 00:00:00	2020-01-14 15:00:00	1579010400	0.9
112	2020-01-14 16:00:00	1579014000	1.8	112	2020-01-10 00:00:00	2020-01-14 16:00:00	1579014000	0.9
113	2020-01-14 17:00:00	1579017600	1.8	113	2020-01-10 00:00:00	2020-01-14 17:00:00	1579017600	0.9
114	2020-01-14 18:00:00	1579021200	1.8	114	2020-01-10 00:00:00	2020-01-14 18:00:00	1579021200	-0.7
115	2020-01-14 19:00:00	1579024800	1.9	115	2020-01-10 00:00:00	2020-01-14 19:00:00	1579024800	0.7
116	2020-01-14 20:00:00	1579028400	2.0	116	2020-01-10 00:00:00	2020-01-14 20:00:00	1579028400	0.7
117	2020-01-14 21:00:00	1579032000	2.1	117	2020-01-10 00:00:00	2020-01-14 21:00:00	1579032000	0.2
118	2020-01-14 22:00:00	1579035600	2.0	118	2020-01-10 00:00:00	2020-01-14 22:00:00	1579035600	0.1
119	2020-01-14 23:00:00	1579039200	1.9	119	2020-01-10 00:00:00	2020-01-14 23:00:00	1579039200	0.0
120	2020-01-15 00:00:00	1579042800	1.8	120	2020-01-10 00:00:00	2020-01-15 00:00:00	1579042800	0.9
121	2020-01-15 01:00:00	1579046400	1.8	121	2020-01-10 00:00:00	2020-01-15 01:00:00	1579046400	0.5
122	2020-01-15 02:00:00	1579050000	1.7	122	2020-01-10 00:00:00	2020-01-15 02:00:00	1579050000	0.7
123	2020-01-15 03:00:00	1579053600	1.6	123	2020-01-10 00:00:00	2020-01-15 03:00:00	1579053600	1.1
124	2020-01-15 04:00:00	1579057200	1.6	124	2020-01-10 00:00:00	2020-01-15 04:00:00	1579057200	1.2
125	2020-01-15 05:00:00	1579060800	1.6	125	2020-01-10 00:00:00	2020-01-15 05:00:00	1579060800	1.4
126	2020-01-15 06:00:00	1579064400	1.5	126	2020-01-10 00:00:00	2020-01-15 06:00:00	1579064400	1.1
127	2020-01-15 07:00:00	1579068000	1.5	127	2020-01-10 00:00:00	2020-01-15 07:00:00	1579068000	1.1
128	2020-01-15 08:00:00	1579071600	1.5	128	2020-01-10 00:00:00	2020-01-15 08:00:00	1579071600	1.2
129	2020-01-15 09:00:00	1579075200	1.5	129	2020-01-10 00:00:00	2020-01-15 09:00:00	1579075200	2.2
130	2020-01-15 10:00:00	1579078800	1.5	130	2020-01-10 00:00:00	2020-01-15 10:00:00	1579078800	1.7
131	2020-01-15 11:00:00	1579082400	1.6	131	2020-01-10 00:00:00	2020-01-15 11:00:00	1579082400	2.0
132	2020-01-15 12:00:00	1579086000	1.7	132	2020-01-10 00:00:00	2020-01-15 12:00:00	1579086000	2.8
133	2020-01-15 13:00:00	1579089600	1.6	133	2020-01-10 00:00:00	2020-01-15 13:00:00	1579089600	2.4
134	2020-01-15 14:00:00	1579093200	1.5	134	2020-01-10 00:00:00	2020-01-15 14:00:00	1579093200	2.4
135	2020-01-15 15:00:00	1579096800	1.4	135	2020-01-10 00:00:00	2020-01-15 15:00:00	1579096800	2.6
136	2020-01-15 16:00:00	1579100400	1.4	136	2020-01-10 00:00:00	2020-01-15 16:00:00	1579100400	3.1
137	2020-01-15 17:00:00	1579104000	1.5	137	2020-01-10 00:00:00	2020-01-15 17:00:00	1579104000	3.2
138	2020-01-15 18:00:00	1579107600	1.6	138	2020-01-10 00:00:00	2020-01-15 18:00:00	1579107600	2.9
139	2020-01-15 19:00:00	1579111200	1.7	139	2020-01-10 00:00:00	2020-01-15 19:00:00	1579111200	2.9
140	2020-01-15 20:00:00	1579114800	1.8	140	2020-01-10 00:00:00	2020-01-15 20:00:00	1579114800	2.9
141	2020-01-15 21:00:00	1579118400	1.9	141	2020-01-10 00:00:00	2020-01-15 21:00:00	1579118400	2.5
142	2020-01-15 22:00:00	1579122000	1.8	142	2020-01-10 00:00:00	2020-01-15 22:00:00	1579122000	3.1
143	2020-01-15 23:00:00	1579125600	1.8	143	2020-01-10 00:00:00	2020-01-15 23:00:00	1579125600	3.1
144	2020-01-16 00:00:00	1579129200	1.8	144	2020-01-10 00:00:00	2020-01-16 00:00:00	1579129200	2.8
145	2020-01-16 01:00:00	1579132800	1.8	145	2020-01-10 00:00:00	2020-01-16 01:00:00	1579132800	2.8
146	2020-01-16 02:00:00	1579136400	1.8	146	2020-01-10 00:00:00	2020-01-16 02:00:00	1579136400	2.8
147	2020-01-16 03:00:00	1579140000	1.8	147	2020-01-10 00:00:00	2020-01-16 03:00:00	1579140000	2.7
148	2020-01-16 04:00:00	1579143600	1.8	148	2020-01-10 00:00:00	2020-01-16 04:00:00	1579143600	3.0
149	2020-01-16 05:00:00	1579147200	1.8	149	2020-01-10 00:00:00	2020-01-16 05:00:00	1579147200	3.1
150	2020-01-16 06:00:00	1579150800	1.8	150	2020-01-10 00:00:00	2020-01-16 06:00:00	1579150800	3.1
151	2020-01-16 07:00:00	1579154400	1.9	151	2020-01-10 00:00:00	2020-01-16 07:00:00	1579154400	3.2
152	2020-01-16 08:00:00	1579158000	2.0	152	2020-01-10 00:00:00	2020-01-16 08:00:00	1579158000	3.3
153	2020-01-16 09:00:00	1579161600	2.2	153	2020-01-10 00:00:00	2020-01-16 09:00:00	1579161600	2.7
154	2020-01-16 10:00:00	1579165200	2.2	154	2020-01-10 00:00:00	2020-01-16 10:00:00	1579165200	3.7
155	2020-01-16 11:00:00	1579168800	2.3	155	2020-01-10 00:00:00	2020-01-16 11:00:00	1579168800	3.7
156	2020-01-16 12:00:00	1579172400	2.3	156	2020-01-10 00:00:00	2020-01-16 12:00:00	1579172400	3.1
157	2020-01-16 13:00:00	1579176000	2.2	157	2020-01-10 00:00:00	2020-01-16 13:00:00	1579176000	3.2
158	2020-01-16 14:00:00	1579179600	2.0	158	2020-01-10 00:00:00	2020-01-16 14:00:00	1579179600	3.3
159	2020-01-16 15:00:00	1579183200	1.8	159	2020-01-10 00:00:00	2020-01-16 15:00:00	1579183200	2.9
160	2020-01-16 16:00:00	1579186800	1.8	160	2020-01-10 00:00:00	2020-01-16 16:00:00	1579186800	3.2
161	2020-01-16 17:00:00	1579190400	1.8	161	2020-01-10 00:00:00	2020-01-16 17:00:00	1579190400	3.3
162	2020-01-16 18:00:00	1579194000	1.8	162	2020-01-10 00:00:00	2020-01-16 18:00:00	1579194000	3.1
163	2020-01-16 19:00:00	1579197600	2.0	163	2020-01-10 00:00:00	2020-01-16 19:00:00	1579197600	3.2
164	2020-01-16 20:00:00	1579201200	2.1	164	2020-01-10 00:00:00	2020-01-16 20:00:00	1579201200	3.3
165	2020-01-16 21:00:00	1579204800	2.2	165	2020-01-10 00:00:00	2020-01-16 21:00:00	1579204800	3.1
166	2020-01-16 22:00:00	1579208400	2.3	166	2020-01-10 00:00:00	2020-01-16 22:00:00	1579208400	3.6
167	2020-01-16 23:00:00	1579212000	2.5	167	2020-01-10 00:00:00	2020-01-16 23:00:00	1579212000	3.6
168	2020-01-17 00:00:00	1579215600	2.6	168	2020-01-10 00:00:00	2020-01-17 00:00:00	1579215600	3.1
169	2020-01-17 01:00:00	1579219200	2.5	169	2020-01-10 00:00:00	2020-01-17 01:00:00	1579219200	3.1
170	2020-01-17 02:00:00	1579222800	2.4	170	2020-01-10 00:00:00	2020-01-17 02:00:00	1579222800	3.1
171	2020-01-17 03:00:00	1579226400	2.3	171	2020-01-10 00:00:00	2020-01-17 03:00:00	1579226400	2.8
172	2020-01-17 04:00:00	1579230000	2.3	172	2020-01-10 00:00:00	2020-01-17 04:00:00	1579230000	3.1
173	2020-01-17 05:00:00	1579233600	2.4	173	2020-01-10 00:00:00	2020-01-17 05:00:00	1579233600	3.2
174	2020-01-17 06:00:00	1579237200	2.4	174	2020-01-10 00:00:00	2020-01-17 06:00:00	1579237200	2.8
175	2020-01-17 07:00:00	1579240800	2.4	175	2020-01-10 00:00:00	2020-01-17 07:00:00	1579240800	3.1
176	2020-01-17 08:00:00	1579244400	2.4	176	2020-01-10 00:00:00	2020-01-17 08:00:00	1579244400	3.3
177	2020-01-17 09:00:00	1579248000	2.4	177	2020-01-10 00:00:00	2020-01-17 09:00:00	1579248000	4.0
178	2020-01-17 10:00:00	1579251600	2.5	178	2020-01-10 00:00:00	2020-01-17 10:00:00	1579251600	3.7
179	2020-01-17 11:00:00	1579255200	2.5	179	2020-01-10 00:00:00	2020-01-17 11:00:00	1579255200	3.8
180	2020-01-17 12:00:00	1579258800	2.6	180	2020-01-10 00:00:00	2020-01-17 12:00:00	1579258800	4.4
181	2020-01-17 13:00:00	1579262400	2.5	181	2020-01-10 00:00:00	2020-01-17 13:00:00	1579262400	4.1
182	2020-01-17 14:00:00	1579266000	2.5	182	2020-01-10 00:00:00	2020-01-17 14:00:00	1579266000	3.9
183	2020-01-17 15:00:00	1579269600	2.4	183	2020-01-10 00:00:00	2020-01-17 15:00:00	1579269600	3.5
184	2020-01-17 16:00:00	1579273200	2.4	184	2020-01-10 00:00:00	2020-01-17 16:00:00	1579273200	3.7
185	2020-01-17 17:00:00	1579276800	2.4	185	2020-01-10 00:00:00	2020-01-17 17:00:00	1579276800	3.6
186	2020-01-17 18:00:00	1579280400	2.3	186	2020-01-10 00:00:00	2020-01-17 18:00:00	1579280400	3.1
187	2020-01-17 19:00:00	1579284000	2.2	187	2020-01-10 00:00:00	2020-01-17 19:00:00	1579284000	3.3
188	2020-01-17 20:00:00	1579287600	2.1	188	2020-01-10 00:00:00	2020-01-17 20:00:00	1579287600	3.2
189	2020-01-17 21:00:00	1579291200	2.0	189	2020-01-10 00:00:00	2020-01-17 21:00:00	1579291200	2.7
190	2020-01-17 22:00:00	1579294800	1.9	190	2020-01-10 00:00:00	2020-01-17 22:00:00	1579294800	2.8
191	2020-01-17 23:00:00	1579298400	1.7	191	2020-01-10 00:00:00	2020-01-17 23:00:00	1579298400	2.6
192	2020-01-18 00:00:00	1579302000	1.6	192	2020-01-10 00:00:00	2020-01-18 00:00:00	1579302000	2.8
193	2020-01-18 01:00:00	1579305600	1.5	193	2020-01-10 00:00:00	2020-01-18 01:00:00	1579305600	1.6
194	2020-01-18 02:00:00	1579309200	1.5	194	2020-01-10 00:00:00	2020-01-18 02:00:00	1579309200	1.2
195	2020-01-18 03:00:00	1579312800	1.4	195	2020-01-10 00:00:00	2020-01-18 03:00:00	1579312800	2.1
196	2020-01-18 04:00:00	1579316400	1.3	196	2020-01-10 00:00:00	2020-01-18 04:00:00	1579316400	1.4
197	2020-01-18 05:00:00	1579320000	1.2	197	2020-01-10 00:00:00	2020-01-18 05:00:00	1579320000	1.3
198	2020-01-18 06:00:00	1579323600	1.1	198	2020-01-10 00:00:00	2020-01-18 06:00:00	1579323600	1.1
199	2020-01-18 07:00:00	1579327200	1.2	199	2020-01-10 00:00:00	2020-01-18 07:00:00	1579327200	1.9
200	2020-01-18 08:00:00	1579330800	1.3	200	2020-01-10 00:00:00	2020-01-18 08:00:00	1579330800	2.2
201	2020-01-18 09:00:00	1579334400	1.3	201	2020-01-10 00:00:00	2020-01-18 09:00:00	1579334400	1.5
202	2020-01-18 10:00:00	1579338000	1.4	202	2020-01-10 00:00:00	2020-01-18 10:00:00	1579338000	2.7
203	2020-01-18 11:00:00	1579341600	1.5	203	2020-01-10 00:00:00	2020-01-18 11:00:00	1579341600	2.9
204	2020-01-18 12:00:00	1579345200	1.6	204	2020-01-10 00:00:00	2020-01-18 12:00:00	1579345200	2.1
205	2020-01-18 13:00:00	1579348800	1.5	205	2020-01-10 00:00:00	2020-01-18 13:00:00	1579348800	1.4
206	2020-01-18 14:00:00	1579352400	1.3	206	2020-01-10 00:00:00	2020-01-18 14:00:00	1579352400	0.8
207	2020-01-18 15:00:00	1579356000	1.2	207	2020-01-10 00:00:00	2020-01-18 15:00:00	1579356000	0.1
208	2020-01-18 16:00:00	1579359600	1.2	208	2020-01-10 00:00:00	2020-01-18 16:00:00	1579359600	0.7
209	2020-01-18 17:00:00	1579363200	1.2	209	2020-01-10 00:00:00	2020-01-18 17:00:00	1579363200	0.4
210	2020-01-18 18:00:00	1579366800	1.2	210	2020-01-10 00:00:00	2020-01-18 18:00:00	1579366800	-1.0
211	2020-01-18 19:00:00	1579370400	1.2	211	2020-01-10 00:00:00	2020-01-18 19:00:00	1579370400	-0.1
212	2020-01-18 20:00:00	1579374000	1.2	212	2020-01-10 00:00:00	2020-01-18 20:00:00	1579374000	-0.2
213	2020-01-18 21:00:00	1579377600	1.3	213	2020-01-10 00:00:00	2020-01-18 21:00:00	1579377600	-1.3
214	2020-01-18 22:00:00	1579381200	1.2	214	2020-01-10 00:00:00	2020-01-18 22:00:00	1579381200	-0.6
215	2020-01-18 23:00:00	1579384800	1.2	215	2020-01-10 00:00:00	2020-01-18 23:00:00	1579384800	-0.6
