	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
51	2020-01-12 03:00:00	1578794400	12.9	51	2020-01-10 00:00:00	2020-01-12 03:00:00	1578794400	12.2
52	2020-01-12 04:00:00	1578798000	13.1	52	2020-01-10 00:00:00	2020-01-12 04:00:00	1578798000	12.8
53	2020-01-12 05:00:00	1578801600	13.2	53	2020-01-10 00:00:00	2020-01-12 05:00:00	1578801600	11.7
54	2020-01-12 06:00:00	1578805200	13.4	54	2020-01-10 00:00:00	2020-01-12 06:00:00	1578805200	11.7
55	2020-01-12 07:00:00	1578808800	13.3	55	2020-01-10 00:00:00	2020-01-12 07:00:00	1578808800	12.2
56	2020-01-12 08:00:00	1578812400	13.2	56	2020-01-10 00:00:00	2020-01-12 08:00:00	1578812400	12.2
57	2020-01-12 09:00:00	1578816000	13.1	57	2020-01-10 00:00:00	2020-01-12 09:00:00	1578816000	12.8
58	2020-01-12 10:00:00	1578819600	13.0	58	2020-01-10 00:00:00	2020-01-12 10:00:00	1578819600	13.9
59	2020-01-12 11:00:00	1578823200	13.0	59	2020-01-10 00:00:00	2020-01-12 11:00:00	1578823200	12.2
60	2020-01-12 12:00:00	1578826800	12.9	60	2020-01-10 00:00:00	2020-01-12 12:00:00	1578826800	12.8
61	2020-01-12 13:00:00	1578830400	13.6	61	2020-01-10 00:00:00	2020-01-12 13:00:00	1578830400	12.2
62	2020-01-12 14:00:00	1578834000	14.2	62	2020-01-10 00:00:00	2020-01-12 14:00:00	1578834000	16.1
63	2020-01-12 15:00:00	1578837600	14.9	63	2020-01-10 00:00:00	2020-01-12 15:00:00	1578837600	16.7
64	2020-01-12 16:00:00	1578841200	15.4	64	2020-01-10 00:00:00	2020-01-12 16:00:00	1578841200	17.2
65	2020-01-12 17:00:00	1578844800	15.8	65	2020-01-10 00:00:00	2020-01-12 17:00:00	1578844800	18.3
66	2020-01-12 18:00:00	1578848400	15.7	66	2020-01-10 00:00:00	2020-01-12 18:00:00	1578848400	18.9
67	2020-01-12 19:00:00	1578852000	15.7	67	2020-01-10 00:00:00	2020-01-12 19:00:00	1578852000	19.4
68	2020-01-12 20:00:00	1578855600	15.5	68	2020-01-10 00:00:00	2020-01-12 20:00:00	1578855600	19.4
69	2020-01-12 21:00:00	1578859200	15.4	69	2020-01-10 00:00:00	2020-01-12 21:00:00	1578859200	17.8
70	2020-01-12 22:00:00	1578862800	14.1	70	2020-01-10 00:00:00	2020-01-12 22:00:00	1578862800	16.1
71	2020-01-12 23:00:00	1578866400	12.7	71	2020-01-10 00:00:00	2020-01-12 23:00:00	1578866400	15.0
72	2020-01-13 00:00:00	1578870000	11.6	72	2020-01-10 00:00:00	2020-01-13 00:00:00	1578870000	13.9
73	2020-01-13 01:00:00	1578873600	10.8	73	2020-01-10 00:00:00	2020-01-13 01:00:00	1578873600	12.2
74	2020-01-13 02:00:00	1578877200	10.2	74	2020-01-10 00:00:00	2020-01-13 02:00:00	1578877200	11.1
75	2020-01-13 03:00:00	1578880800	9.6	75	2020-01-10 00:00:00	2020-01-13 03:00:00	1578880800	9.4
76	2020-01-13 04:00:00	1578884400	8.7	76	2020-01-10 00:00:00	2020-01-13 04:00:00	1578884400	8.3
77	2020-01-13 05:00:00	1578888000	7.7	77	2020-01-10 00:00:00	2020-01-13 05:00:00	1578888000	6.7
78	2020-01-13 06:00:00	1578891600	6.9	78	2020-01-10 00:00:00	2020-01-13 06:00:00	1578891600	5.6
79	2020-01-13 07:00:00	1578895200	6.5	79	2020-01-10 00:00:00	2020-01-13 07:00:00	1578895200	4.4
80	2020-01-13 08:00:00	1578898800	6.1	80	2020-01-10 00:00:00	2020-01-13 08:00:00	1578898800	3.9
81	2020-01-13 09:00:00	1578902400	5.8	81	2020-01-10 00:00:00	2020-01-13 09:00:00	1578902400	3.3
82	2020-01-13 10:00:00	1578906000	5.5	82	2020-01-10 00:00:00	2020-01-13 10:00:00	1578906000	2.8
83	2020-01-13 11:00:00	1578909600	5.1	83	2020-01-10 00:00:00	2020-01-13 11:00:00	1578909600	2.2
84	2020-01-13 12:00:00	1578913200	4.8	84	2020-01-10 00:00:00	2020-01-13 12:00:00	1578913200	2.2
85	2020-01-13 13:00:00	1578916800	5.6	85	2020-01-10 00:00:00	2020-01-13 13:00:00	1578916800	2.8
86	2020-01-13 14:00:00	1578920400	6.3	86	2020-01-10 00:00:00	2020-01-13 14:00:00	1578920400	4.4
87	2020-01-13 15:00:00	1578924000	7.1	87	2020-01-10 00:00:00	2020-01-13 15:00:00	1578924000	6.7
88	2020-01-13 16:00:00	1578927600	7.7	88	2020-01-10 00:00:00	2020-01-13 16:00:00	1578927600	7.8
89	2020-01-13 17:00:00	1578931200	8.3	89	2020-01-10 00:00:00	2020-01-13 17:00:00	1578931200	8.3
90	2020-01-13 18:00:00	1578934800	8.9	90	2020-01-10 00:00:00	2020-01-13 18:00:00	1578934800	8.3
91	2020-01-13 19:00:00	1578938400	8.8	91	2020-01-10 00:00:00	2020-01-13 19:00:00	1578938400	7.8
92	2020-01-13 20:00:00	1578942000	8.7	92	2020-01-10 00:00:00	2020-01-13 20:00:00	1578942000	8.3
93	2020-01-13 21:00:00	1578945600	8.6	93	2020-01-10 00:00:00	2020-01-13 21:00:00	1578945600	7.8
94	2020-01-13 22:00:00	1578949200	8.2	94	2020-01-10 00:00:00	2020-01-13 22:00:00	1578949200	7.8
95	2020-01-13 23:00:00	1578952800	7.8	95	2020-01-10 00:00:00	2020-01-13 23:00:00	1578952800	7.2
